Date	Banxico Hawkish-Dovish
2019-05-27	-0.000405268490375
2019-05-28	-0.000405268490375
2019-05-29	0.000101916632195
2019-05-30	-0.00245562812484
2019-05-31	-0.00421929655517
2019-06-01	-0.00838596322184
2019-06-02	-0.0109500657859
2019-06-03	-0.0108861524756
2019-06-04	-0.0114606450072
2019-06-05	-0.0119678301298
2019-06-06	-0.00941028537277
2019-06-07	-0.00764661694243
2019-06-08	-0.00347995027576
2019-06-09	-0.000915847711662
2019-06-10	-0.000758824328832
2019-06-11	-0.0012720765398
2019-06-12	-0.0012720765398
2019-06-13	-0.0012720765398
2019-06-14	-0.0012720765398
2019-06-15	-0.0012720765398
2019-06-16	-0.0012720765398
2019-06-17	-0.00108774474257
2019-06-18	-6.28837260042e-18
2019-06-19	-0.000362581580856
2019-06-20	-0.000362581580856
2019-06-21	-0.000362581580856
2019-06-22	-0.000362581580856
2019-06-23	-0.000362581580856
2019-06-24	-0.00092207430745
2019-06-25	-0.00144218526445
2019-06-26	-0.0010796036836
2019-06-27	-0.00255235773367
2019-06-28	-0.00255235773367
2019-06-29	-0.00255235773367
2019-06-30	-0.00255235773367
2019-07-01	-0.00217392602464
2019-07-02	-0.00165381506764
2019-07-03	-0.00165381506764
2019-07-04	-0.000181061017563
2019-07-05	-0.000181061017563
2019-07-06	-0.000181061017563
2019-07-07	-0.000181061017563
2019-07-08	0.000377429703718
2019-07-09	-0.00037643384698
2019-07-10	-0.0011689838767
2019-07-11	-0.00283495638815
2019-07-12	-0.00426352781673
2019-07-13	-0.00426352781673
2019-07-14	-0.00426352781673
2019-07-15	-0.00464095752044
2019-07-16	-0.00388709396975
2019-07-17	-0.0028985807811
2019-07-18	-0.00146154599858
2019-07-19	-3.29745700116e-05
2019-07-20	-3.29745700116e-05
2019-07-21	-3.29745700116e-05
2019-07-22	-0.00062821266525
2019-07-23	-0.00062821266525
2019-07-24	-0.00101774918848
2019-07-25	-0.000788811459543
2019-07-26	-0.000992311663043
2019-07-27	-0.000992311663043
2019-07-28	-0.00138263172549
2019-07-29	-0.000787393630256
2019-07-30	-0.00272312727331
2019-07-31	-0.002529553909
2019-08-01	-0.002529553909
2019-08-02	-0.0023260537055
2019-08-03	-0.0023260537055
2019-08-04	-0.00193573364305
2019-08-05	-0.00178707896786
2019-08-06	0.00014865467519
2019-08-07	-0.000289109807519
2019-08-08	-0.00045717703441
2019-08-09	-0.00045717703441
2019-08-10	-0.00045717703441
2019-08-11	-0.00045717703441
2019-08-12	-0.00107472823976
2019-08-13	-0.00107472823976
2019-08-14	-0.0010681221359
2019-08-15	-0.00317040070014
2019-08-16	-0.00573122016237
2019-08-17	-0.00798983111663
2019-08-18	-0.00862758621867
2019-08-19	-0.0081586896885
2019-08-20	-0.0081586896885
2019-08-21	-0.00789481133642
2019-08-22	-0.0056244655453
2019-08-23	-0.00306364608307
2019-08-24	-0.000805035128806
2019-08-25	-0.000167280026765
2019-08-26	-0.000167280026765
2019-08-27	-0.000322728495597
2019-08-28	-0.00110677239463
2019-08-29	-0.00210345013549
2019-08-30	-0.00210345013549
2019-08-31	-0.00210345013549
2019-09-01	-0.00210345013549
2019-09-02	-0.00250987159455
2019-09-03	-0.00252612642242
2019-09-04	-0.00191493855104
2019-09-05	-0.000918260810178
2019-09-06	-0.000918260810178
2019-09-07	-0.000327942038041
2019-09-08	-0.000327942038041
2019-09-09	7.84794210119e-05
2019-09-10	-0.000105625857271
2019-09-11	0.00023451019715
2019-09-12	0.00023451019715
2019-09-13	3.41495479818e-05
2019-09-14	-0.000556169224155
2019-09-15	-0.000556169224155
2019-09-16	-0.000556169224155
2019-09-17	-0.000200360649169
2019-09-18	-0.000200360649169
2019-09-19	-0.000200360649169
2019-09-20	-0.00120385232745
2019-09-21	-0.00181435293795
2019-09-22	-0.00351909211285
2019-09-23	-0.00450295673308
2019-09-24	-0.00531811874653
2019-09-25	-0.00705762733536
2019-09-26	-0.00932193363425
2019-09-27	-0.00964596518762
2019-09-28	-0.0114567720832
2019-09-29	-0.00975203290827
2019-09-30	-0.00876816828804
2019-10-01	-0.00815650647809
2019-10-02	-0.00641699788927
2019-10-03	-0.00457722990496
2019-10-04	-0.00304934602414
2019-10-05	-0.000628038518083
2019-10-06	-0.00114191313268
2019-10-07	-0.00134955432869
2019-10-08	-0.00114605412519
2019-10-09	-0.00259114083039
